MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368126820,2023-01-01T00:07:43,38.36171,-75.61352,0,309,0,ANNAPOLIS,,WDL3968,52,5,30,12,3.3,52,A
367401170,2023-01-01T00:07:43,27.84333,-97.52459,0,286.9,293,KYLE A SHAW,,WDE8068,31,12,21,9,,57,A
368126820,2023-01-01T00:04:41,38.36171,-75.61352,0,309,0,ANNAPOLIS,,WDL3968,52,5,30,12,3.3,52,A
367614020,2023-01-01T00:04:46,43.37226,-124.21049,0,288.4,511,COOS BAY,,WDH4085,31,0,21,7,,31,A
367434610,2023-01-01T00:07:47,40.09195,-80.72156,1,268.7,230,D A GRIMM,,WDF3023,31,0,35,8,,52,A
367376640,2023-01-01T00:04:46,38.40758,-82.57414,0.1,253,291,MAP RUNNER,,WDE6160,31,0,19,7,,57,A
367092230,2023-01-01T00:04:48,35.35113,-90.09771,0,335.8,186,MARTY BASKERVILLE,,WDC8730,31,12,60,15,,57,A
367551270,2023-01-01T00:07:49,30.11547,-91.01313,7.6,80.7,511,AVA HAYS,,WDG5882,31,15,17,7,,0,A
367128570,2023-01-01T00:04:54,40.57244,-74.21245,0,238.1,511,DELAWARE BAY,,WDD3301,90,15,65,16,,33,A
338839000,2023-01-01T00:07:12,32.67558,-117.12242,0,23.5,511,USS FITZGERALD,,NFTZ,90,0,139,20,,0,A
367104080,2023-01-01T00:04:56,33.73376,-118.21195,0.3,124.6,511,PETER MAC,IMO8982979,WDC9573,60,0,27,6,,90,A
232005596,2023-01-01T00:07:15,23.5911,-82.22373,17,98.5,94,BW MINDORO,IMO9735050,MAKR9,80,0,,,,80,A
368084470,2023-01-01T00:07:59,30.06965,-90.89508,0,252.2,316,LAILA ADELE,,WDK7438,57,12,24,9,3,57,A
477855700,2023-01-01T00:07:38,29.91384,-89.91686,9.9,140.5,140,YUNNAN,IMO9728409,VRO17,70,0,179,30,9.8,70,A
367787640,2023-01-01T00:07:42,29.92437,-89.97173,7.9,107.1,99,SPIRIT,,WDJ5436,31,12,22,8,,57,A
367473530,2023-01-01T00:08:07,33.00736,-79.91233,0,247.1,511,ISLAND TIDE,IMO8992479,WDF6369,31,0,16,7,,31,A
367118330,2023-01-01T00:07:17,35.24259,-76.5905,0,340.1,511,MISS GEORGIE,IMO8986729,WDJ4285,30,,25,7,,,B
367606860,2023-01-01T00:08:11,29.96661,-93.85817,0,242.5,511,HAYLEY MORAN,IMO9717321,WDH3383,31,0,28,12,3.2,52,A
367765860,2023-01-01T00:07:24,48.42644,-123.38344,0,331.6,221,SEACRET,,WDJ3211,37,5,23,6,,0,A
366963460,2023-01-01T00:08:20,37.79602,-87.99553,2,120.6,511,R CLAYTON MCWHORTER,,WDB8740,31,12,39,12,,57,A
367663890,2023-01-01T00:07:32,29.3121,-94.80997,0.1,261.5,12,SEBASTIAN D,,WDH9021,31,12,25,,,31,A
367452870,2023-01-01T00:08:21,37.05685,-88.55087,0,76.5,511,JVESSCO 1,IMO7640433,WDF4523,31,0,24,9,,31,A
367633250,2023-01-01T00:07:37,30.04925,-90.53866,0,332.3,276,LOCKMASTER,,WDH5964,31,15,11,7,,52,A
367397450,2023-01-01T00:08:21,48.10653,-122.78261,0,360,511,CAROL M,,WDE7773,30,,17,4,,,B
367092230,2023-01-01T00:08:26,35.35112,-90.09771,0,335.8,188,MARTY BASKERVILLE,,WDC8730,31,12,60,15,,57,A
338143158,2023-01-01T00:08:13,34.21455,-77.95474,0.3,91.2,511,DREDGE BRUNSWICK,,,33,3,82,,,33,A
367189510,2023-01-01T00:08:16,27.8805,-97.27517,0,122,256,SACRED HEART,,WDD7662,31,12,21,8,,57,A
368149820,2023-01-01T00:08:17,30.49126,-86.13968,0,210,141,RUSTY MOORE,,WDL6345,57,12,121,18,2.8,57,A
316050841,2023-01-01T00:04:58,49.29836,-123.02875,0,343.6,174,OCEAN CYPRESS,IMO9896490,,52,5,28,13,6.2,52,A
367199310,2023-01-01T00:08:18,33.76304,-118.19946,0.1,266,511,CATALINA JET,IMO8994142,WDD8449,60,15,43,11,1.6,40,A
367340130,2023-01-01T00:05:01,40.58647,-73.75639,0.1,360,511,CAVALIER STATE,,WDE3510,31,0,13,4,,0,A
378001286,2023-01-01T00:08:21,24.56437,-81.73885,0,266.1,511,PICASSO,,ZJL7447,37,,,,,,B
636020502,2023-01-01T00:05:08,46.10893,-122.96153,0,128.8,128,GLOBAL FOREST,IMO9883728,D5ZM5,70,5,183,32,6.8,70,A
367128570,2023-01-01T00:08:34,40.57245,-74.21249,0,242.3,511,DELAWARE BAY,,WDD3301,90,15,65,16,,33,A
366999423,2023-01-01T00:08:02,40.51049,-80.1115,0,289.1,108,EVANICK,,AEPP,90,4,,,,32,A
367644720,2023-01-01T00:08:36,33.97706,-118.45095,0,219.9,511,IMAGINE,,WDH7092,37,,13,,,,B
367638070,2023-01-01T00:08:45,36.96743,-89.09695,0,267,347,MARQUETTE WARRIOR,,WDH6449,31,12,46,13,,57,A
369347000,2023-01-01T00:08:46,29.14229,-90.21216,0,243.5,341,PERSISTENCE LAB,IMO9549023,WDH3222,90,5,44,10,3.2,0,A
367638110,2023-01-01T00:08:06,30.04756,-90.65293,0,179,269,RAYMOND GRANT ECKSTE,,WDH6452,31,12,48,13,,57,A
338187088,2023-01-01T00:08:48,48.75517,-122.50801,0,360,511,BREATHE,,,37,,14,,,,B
366774330,2023-01-01T00:08:07,41.47792,-70.92523,8.7,69.7,69,NICOLE LEIGH REINAUE,IMO9207625,WCZ5696,31,0,37,12,5.8,57,A
538010304,2023-01-01T00:08:18,45.66692,-122.76704,0,283.2,160,PEARL ETERNITY,IMO9950416,V7A5867,70,1,199,32,7.6,70,A
367420170,2023-01-01T00:08:38,21.31014,-157.87102,0,353.6,311,TIRA LANI,IMO8972962,WCZ5237,31,5,22,9,,52,A
367791710,2023-01-01T00:08:42,48.00315,-122.22243,0,360,511,K2 NAVIGATOR,,WDJ5829,37,,17,,,,B
538004644,2023-01-01T00:08:21,26.07765,-92.059,0.1,66,120,ROWAN RESOLUTE,IMO9630078,V7YE8,90,3,229,36,12,90,A
368008180,2023-01-01T00:08:51,33.46124,-117.70244,0,360,511,VICTORIA,,WDJ7593,37,,14,5,,,B
368234820,2023-01-01T00:08:08,47.5644,-122.62029,0,296.1,511,ENTERPRISE III,,WDM7523,37,0,19,6,2.5,37,A
367412610,2023-01-01T00:08:53,35.12833,-90.13106,0,43.9,511,OLIVER C SHEARER,,WDF6743,31,0,41,12,,52,A
368135000,2023-01-01T00:08:22,28.63299,-89.86061,0.1,64.1,144,HOLIDAY,IMO9423176,WDF3472,90,0,87,20,7,29,A
367456350,2023-01-01T00:08:55,35.20771,-90.06043,0,97,511,JAMES T,,WDF4835,31,15,20,7,,31,A
367145440,2023-01-01T00:08:56,29.76104,-91.28461,6.8,76.2,72,KATIE GONSOULIN,,WDD4496,31,15,21,9,,57,A
366972620,2023-01-01T00:08:13,21.31014,-157.86916,0.1,324.5,511,MIKIOI,IMO8987723,WDH9684,31,0,23,10,2.4,52,A
367517960,2023-01-01T00:08:58,29.77415,-95.10149,0,360,511,MISS RACHEL,,WDG2665,31,0,18,6,,80,A
367594260,2023-01-01T00:08:15,29.71543,-93.86128,0,290.8,325,FALCON,IMO8989927,WDH2087,31,12,24,7,3.5,31,A
339318000,2023-01-01T00:09:10,26.09745,-80.16998,0,286.5,179,TRISARA,,6YRR4,37,5,33,6,,37,A
367570750,2023-01-01T00:08:15,30.15931,-90.99775,0,360,511,MONICA MEANS,,WDG7778,31,0,26,9,,31,A
367015880,2023-01-01T00:09:12,40.64406,-74.11342,0,360,511,ROBERT IV,,WDC3892,31,0,16,6,,52,A
229074000,2023-01-01T00:09:18,26.13593,-79.55517,12.1,84.4,94,CELEBRITY REFLECTION,IMO9506459,9HA3047,60,0,319,38,8.6,60,A
248943000,2023-01-01T00:08:24,49.19303,-123.90475,0.1,192.3,35,HENRY,IMO8601410,9HA2585,70,1,245,32,11.5,70,A
368172430,2023-01-01T00:09:20,36.83724,-76.27088,0,190,2,STEPHEN J LEAMAN,IMO9925689,WDL8740,52,0,30,10,4.2,52,A
367710590,2023-01-01T00:08:33,27.88644,-80.48692,0,233.5,511,TAPESTRY,,WDI5637,37,,17,,,,B
338519000,2023-01-01T00:09:33,47.80822,-122.39155,0,334.5,312,SWIFTSURE,,WDM9905,40,0,22,9,1,40,A
367660660,2023-01-01T00:08:18,38.43516,-82.41497,3.7,65.8,511,JAMES G HINES,,WDH8704,31,12,40,14,,57,A
368247000,2023-01-01T00:09:31,26.09124,-80.12157,0,282.2,268,INTEGRITY,IMO9369394,WDD7905,31,0,41,12,6.9,57,A
232005596,2023-01-01T00:08:27,23.59057,-82.21755,17,93.7,91,BW MINDORO,IMO9735050,MAKR9,80,0,,,,80,A
255804280,2023-01-01T00:08:34,29.02014,-94.16719,12.5,126.1,125,HARBOUR FEATURE,IMO9473092,CQNX,80,0,144,23,8.4,82,A
367127110,2023-01-01T00:08:42,29.7973,-95.06767,0,174.7,511,CHERYL K,,WDD3191,31,0,15,6,,31,A
366921780,2023-01-01T00:08:43,29.32093,-94.78459,0,39.3,511,JUPITER,IMO8835138,WAK3719,31,5,26,10,4.9,52,A
367428170,2023-01-01T00:09:25,30.42332,-91.19609,0.1,217.6,511,CAJUN HUSTLER,,WDF2447,31,0,17,6,,31,A
367613790,2023-01-01T00:08:53,30.05141,-90.64341,0,290.6,295,JOHN DEMPSEY,,WDH4061,31,12,25,,,57,A
367550510,2023-01-01T00:08:05,32.51874,-87.87288,6.1,100,99,ALEX PIEHET,,WDG5809,31,12,26,,,31,A
636018365,2023-01-01T00:09:43,27.63164,-83.06453,0.3,112.8,196,NESTOR I,IMO9599016,D5PJ6,70,1,180,28,5.9,70,A
368276480,2023-01-01T00:08:05,29.77483,-91.75365,0,286.9,351,MISS CHRISTY,,WDN3943,32,12,20,10,3.1,32,A
367709190,2023-01-01T00:09:54,29.94693,-90.22196,7.7,162.7,165,SUSANNAH V GRIFFIN,,WDI5498,31,12,22,,,57,A
367353590,2023-01-01T00:08:08,46.16719,-123.91701,0,285.8,511,SEA TOI,,WDE4469,30,,19,5,,,B
367110550,2023-01-01T00:08:13,42.24688,-70.96686,0.1,149.5,511,JAMES K GOODWIN,,WDJ7743,60,0,29,7,,69,A
378112264,2023-01-01T00:08:22,25.77071,-80.1414,5.9,326.9,511,T/T GITANA,,ZJL9243,37,,,,,,B
316005607,2023-01-01T00:08:23,49.12226,-123.17826,0,308.9,511,HUSTLER II,,CZ3052,31,0,,,,31,A
368216040,2023-01-01T00:08:28,26.77165,-80.052,0,225.1,511,STELLA LUNA,IMO111000000,WDM5450,37,0,21,6,2.2,37,A
367145440,2023-01-01T00:10:03,29.76148,-91.28235,5.8,73.6,64,KATIE GONSOULIN,,WDD4496,31,15,21,9,,57,A
367724460,2023-01-01T00:08:11,32.08208,-81.0633,0,277,265,JACK T MORAN,IMO9803467,WDI7011,31,0,28,,,52,A
311000980,2023-01-01T00:08:13,37.22435,-76.13983,13,18.3,15,ST. PAUL,IMO9623051,C6ER6,70,0,178,29,9.9,70,A
367090590,2023-01-01T00:08:14,30.36063,-89.09195,0,270,511,CATHERINE B,IMO8983428,WCW4128,31,15,33,8,3.7,52,A
366970760,2023-01-01T00:08:15,37.94467,-87.42755,0,116.3,511,LOUISIANA SUN,,WDB9159,31,0,18,8,,31,A
367339560,2023-01-01T00:08:33,43.65729,-70.24935,0,350.9,511,CITY OF PORTLAND,,WDE9667,90,15,19,,,58,A
319196700,2023-01-01T00:08:36,27.46012,-80.308,0,233.6,511,WORKNOT,,ZGKS6,90,0,18,6,0,90,A
538003972,2023-01-01T00:08:46,31.96947,-80.54412,0.2,230.4,238,JAY,IMO9441336,V7UL6,70,1,189,32,12.9,70,A
366993470,2023-01-01T00:08:49,40.0216,-80.73779,0,235.5,9,JUDITH ELLEN,IMO8850968,WDC2459,31,12,32,10,,90,A
367662110,2023-01-01T00:09:05,39.28256,-73.89298,6.2,275.4,511,JOHN N,IMO8854469,WDH8848,30,,30,8,,,B
368077920,2023-01-01T00:08:13,36.80788,-76.28754,0,316.5,79,RANGER,IMO159000000,WDK6772,52,0,22,10,2.2,52,A
367591990,2023-01-01T00:08:15,43.70585,-70.1456,9.9,223.9,511,WABANAKI,IMO9759848,WDG9870,60,0,33,9,,69,A
367314440,2023-01-01T00:08:18,39.82714,-75.35869,0.2,126.4,41,GRAPE APE,IMO8987060,WDD9650,31,0,21,7,,52,A
367430810,2023-01-01T00:08:25,28.23498,-96.52491,2.8,248.1,511,MISS BECKY,IMO8987307,WDF2693,31,0,25,8,2.7,23,A
367452990,2023-01-01T00:08:29,29.05735,-91.64732,6.7,211.3,511,TODD DANOS,IMO8023785,WDG9280,31,11,32,9,3.9,31,A
367520270,2023-01-01T00:08:32,32.38551,-90.99665,4.4,21.4,25,PATRIOT,,WDG2884,31,12,29,,,57,A
355793000,2023-01-01T00:08:33,46.19345,-123.42961,13.4,8.1,8,BENEVOLENCE,IMO8310877,3FVX8,70,0,149,0,,70,A
367635140,2023-01-01T00:08:42,28.49624,-90.97377,9.3,57.8,57,AVERY ISLAND,IMO9730311,WDH6152,90,0,95,20,6.9,70,A
368157130,2023-01-01T00:08:55,34.73057,-87.7844,6.3,95.6,92,MARY LYNN COOPER,,WDL7102,57,12,22,9,0,57,A
367491870,2023-01-01T00:09:05,27.45992,-80.30677,0,360,511,STRAY CAT,IMO0000000,WDF8146,37,,15,6,,,B
369053000,2023-01-01T00:08:55,29.50627,-94.87466,12.2,324.7,323,LIBERTY ISLAND,IMO9224831,WDFP,90,3,96,14,7,90,A
368209790,2023-01-01T00:09:08,47.67896,-122.40986,0,360,511,OVER EASY,IMO0000000,,37,,0,0,,,B
338114228,2023-01-01T00:08:19,29.5498,-95.02783,0,360,511,FLIP FLOP,IMO0000000,,36,,9,3,,,B
338360063,2023-01-01T00:08:20,37.78833,-122.27406,0,360,511,SWEETEST THING,IMO0000000,,36,,12,4,,,B
366822520,2023-01-01T00:08:23,28.90456,-94.77491,16,200.3,511,PACK MULE,IMO0000000,WDK4019,60,,38,7,,,B
367167740,2023-01-01T00:08:23,32.71824,-117.22694,0,312.3,511,EL ENCANTO,,WDD6057,37,,21,6,,,B
369375000,2023-01-01T00:08:30,36.96692,-122.00284,0,31.5,511,TEAM O'NEILL,IMO0000000,WDK5259,36,,20,9,,,B
338348782,2023-01-01T00:08:38,38.95471,-74.90134,0,360,511,FLIGHT RISK,IMO0000000,,37,,13,4,,,B
368156740,2023-01-01T00:08:36,46.73627,-92.08888,0,177.8,511,WREN 1,IMO0000000,WDL7060,52,,15,5,,,B
338413979,2023-01-01T00:08:35,48.7554,-122.5076,0,133.7,32,TRUST,IMO0000000,,37,,13,4,,,B
636019142,2023-01-01T00:08:33,28.56661,-94.73478,0.7,338.9,24,SOHO SQUARE,IMO9505819,D5TD3,80,0,249,44,8,80,A
368198030,2023-01-01T00:09:00,30.43546,-86.58521,0,13.2,511,TICK TOCK,IMO0000000,WMD3528,37,,15,4,,,B
366873510,2023-01-01T00:09:01,21.24642,-158.04527,5.1,84.5,511,AMERICAN CHALLENGER,IMO7420479,WDG6869,31,0,33,9,4.1,52,A
367514890,2023-01-01T00:09:16,21.31665,-157.8777,0,37.7,511,IRON LADY,IMO0000000,WCZ9960,30,,19,6,,,B
366890710,2023-01-01T00:08:07,29.14939,-90.20341,0,187.6,511,MR JONAH,IMO8971841,WDB3733,31,0,41,10,,31,A
366967550,2023-01-01T00:08:12,36.85365,-89.13325,7.9,202,202,DENNIS T DELANEY,,WDB8991,31,0,47,12,,57,A
367695280,2023-01-01T00:08:15,34.73068,-87.80269,0.1,326.2,268,TOMMIE'S TERMINAL,,WDI4114,31,12,24,9,,57,A
338229793,2023-01-01T00:08:14,30.38802,-86.32799,0,98.5,511,ENDORPHIN VOYAGER,IMO0000000,,37,,15,5,,,B
232039262,2023-01-01T00:08:16,18.38583,-64.70132,0,360,511,TIGER,IMO0000000,MKKI2,36,,19,6,,,B
338021000,2023-01-01T00:08:20,32.13809,-80.81195,0,360,511,GRIFFIN,IMO0000000,WDN4526,37,,22,6,,,B
368280530,2023-01-01T00:08:25,24.56517,-81.7384,0,188.4,86,QUEENS SHARE,IMO0000000,WDN4378,37,,13,4,,,B
338430164,2023-01-01T00:08:25,32.7119,-117.23081,0,353.1,511,WELL PLAYED,IMO0000000,,37,,12,4,,,B
338425012,2023-01-01T00:08:27,29.54822,-95.02527,0,360,511,TEXAS RANGER III,IMO0000000,,37,,15,4,,,B
367476050,2023-01-01T00:08:33,46.09354,-122.9242,0,350.4,110,CLACKAMAS,,WDF6614,31,0,20,6,,33,A
538006907,2023-01-01T00:08:34,42.62582,-70.28542,13.6,317.3,317,PALANCA RIO,IMO9747998,V7QS4,80,0,133,,,89,A
338410461,2023-01-01T00:08:37,29.54586,-95.06751,0,308.7,189,SIDE B-YACHT'CH,IMO0000000,,37,,15,5,,,B
369273000,2023-01-01T00:08:44,32.17882,-80.77401,0,318.5,511,ESCAPE PLAN,IMO0000000,WDJ6018,36,,13,6,,,B
338999222,2023-01-01T00:08:45,41.58304,-71.28939,0,55,511,TALLSHIP PEACEMAKER,IMO0000000,WDG7035,36,,48,11,,,B
368240110,2023-01-01T00:08:46,26.11103,-80.12729,0,360,511,THE INSPIRATION,IMO0000000,WDM8091,37,,26,7,,,B
368214440,2023-01-01T00:08:46,29.54311,-95.04242,0,360,511,DETERMINATION,IMO0000000,WDM5287,36,,13,6,,,B
338385912,2023-01-01T00:08:51,48.74784,-123.22847,0,24.5,511,HARBORLARK,IMO0000000,,37,,12,4,,,B
368079960,2023-01-01T00:08:52,42.36729,-71.04644,8.3,172.2,511,ENCORE II,IMO0000000,,60,,12,4,,,B
338434478,2023-01-01T00:08:54,32.72588,-117.19069,0,360,511,DREAM ON,IMO0000000,,37,,0,0,,,B
368043490,2023-01-01T00:08:57,27.84315,-97.07413,0,334.6,313,CC PORTLAND,IMO9824112,WDK3262,52,5,34,14,5.8,52,A
367388340,2023-01-01T00:08:16,27.81418,-97.40951,0,250.6,350,LAMAR,IMO9585065,WDE7053,31,0,30,12,3.7,52,A
338394264,2023-01-01T00:08:19,47.62794,-122.38793,0,339.4,511,MISTRAL,IMO0000000,1154690,37,,21,6,,,B
367481630,2023-01-01T00:08:20,38.84893,-90.1087,0,360,511,ELIZABETH BROWN,IMO8976566,WDF7153,31,0,21,9,,31,A
368219540,2023-01-01T00:08:19,25.69334,-80.27771,60.4,222.2,511,SUNEETA,IMO0000000,,37,,0,0,,,B
338469876,2023-01-01T00:08:23,27.33237,-82.54529,0,0,511,HAWKS QUEST,IMO0000000,,37,,18,4,,,B
368457000,2023-01-01T00:08:25,33.77362,-118.24675,0,360,511,LADY HELVETIA,IMO0000000,WDM8556,36,,14,4,,,B
367428150,2023-01-01T00:08:25,30.03859,-94.03364,0,134.3,511,FRITZ,,WDF3166,31,5,29,9,,57,A
538003321,2023-01-01T00:08:25,27.91707,-82.42858,0,122,0,EVERGLADES,IMO9394935,V7QA3,80,5,249,44,14.8,80,A
368214360,2023-01-01T00:08:25,30.36561,-89.08744,0,253.7,161,GREAT ESCAPES,IMO0000000,WDM5280,37,,14,6,,,B
367648150,2023-01-01T00:08:30,29.08828,-90.58068,4.7,199.5,209,HOLLYWOOD,IMO8428674,WDH7440,31,11,30,10,4.4,31,A
564111000,2023-01-01T00:08:30,29.4181,-93.62172,0,163,81,TORM SARA,IMO9273260,S6AA9,80,1,227,32,14,80,A
338403054,2023-01-01T00:08:28,32.71995,-117.22612,0,360,511,BELLA,IMO0000000,,37,,10,3,,,B
316030283,2023-01-01T00:08:29,48.79673,-123.60198,0,360,511,SEA SOLACE,IMO0000000,,37,,12,4,,,B
368268460,2023-01-01T00:08:28,33.06947,-79.46071,0.4,139.8,94,WHITETAIL,IMO0000000,WDN3108,37,,13,4,,,B
368138590,2023-01-01T00:08:26,18.32756,-64.95022,0,271.4,511,MARANATHA,IMO0000000,WDL5175,36,,19,5,,,B
367629050,2023-01-01T00:08:58,26.08563,-80.19445,0,283.2,511,LAUDERDALE LADY,IMO0000000,WDH5554,37,,0,0,,,B
367307120,2023-01-01T00:08:49,38.53318,-90.25515,0.2,300.1,24,THERESA ANN,,WDD9115,31,12,17,6,,52,A
258767000,2023-01-01T00:08:48,30.21485,-91.05394,0,57,281,BOW ENGINEER,IMO9317860,LASA7,80,5,169,25,10.9,82,A
258055000,2023-01-01T00:08:38,30.07078,-88.02171,0.2,266.7,164,OLYMPIC ELENA,IMO9367011,LIJK,90,1,74,16,6.2,70,A
367186360,2023-01-01T00:08:39,29.37005,-94.78746,6.7,73.9,53,CAPT TIMMY CALLAIS,,WDD7434,31,12,26,9,,31,A
368138320,2023-01-01T00:08:49,27.9392,-82.45507,0,360,511,VANGUARD,IMO0000000,,37,,28,8,,,B
338339505,2023-01-01T00:08:51,47.64486,-122.31101,0.1,360,511,SOLACE,IMO0000000,WN165BM,37,,11,4,,,B
338318433,2023-01-01T00:08:52,27.33398,-82.54763,0,360,511,PASSION,IMO0000000,,37,,32,7,,,B
368110850,2023-01-01T00:08:52,26.34338,-80.07707,0.1,360,511,TT AMAZING GRACE,IMO0000000,WDL2302,37,,10,2,,,B
368251260,2023-01-01T00:08:58,29.65554,-91.12439,0,257.8,233,MISS GINGER,IMO0592156,WDM9281,38,5,54,11,3.5,38,A
338330032,2023-01-01T00:08:58,29.54785,-95.06718,0,360,511,MAD BOZ,IMO0000000,MAD BOZ,37,,14,5,,,B
338344694,2023-01-01T00:09:05,27.33264,-82.54464,0,360,511,HAPPY OURS,IMO0000000,,37,,15,5,,,B
352589000,2023-01-01T00:09:07,49.29316,-123.23613,0.1,178.6,97,ANDROMEDA OCEAN,IMO9798844,3ERX5,70,1,,,,70,A
367374630,2023-01-01T00:09:08,30.04197,-89.83236,6.2,63.4,61,JEFF MONTGOMERY,,WDE6011,31,12,23,10,,57,A
368064130,2023-01-01T00:09:11,29.77224,-95.10188,0,83.9,511,LIESL,,WDK5358,52,0,16,7,2.3,52,A
366943460,2023-01-01T00:09:12,36.93183,-76.3336,0.1,272,511,CONDOR,IMO9103300,WCT9890,31,0,33,12,4.4,52,A
368104760,2023-01-01T00:09:13,47.62965,-122.33201,0,360,511,LANIKAI,IMO0000000,WDK9559,37,,34,7,,,B
368282170,2023-01-01T00:09:13,24.5789,-81.75091,102.3,360,511,SHORELINE,IMO0000000,WDN4567,37,,13,5,,,B
338388274,2023-01-01T00:08:19,33.7193,-118.27762,0,81,511,THE ESSIE,IMO0000000,,37,,12,3,,,B
338301928,2023-01-01T00:08:20,26.83524,-80.06528,6,156.3,511,ANOMALY,IMO0000000,,36,,12,7,,,B
368070890,2023-01-01T00:08:22,32.70629,-117.16522,0,360,511,THE OFFICE,IMO0000000,WDK6066,37,,16,4,,,B
316022028,2023-01-01T00:08:23,48.85423,-123.49878,0,360,281,SKIP,IMO0000000,,60,,8,3,,,B
367002070,2023-01-01T00:08:24,27.81157,-97.33574,0.6,360,511,MISS EDMAY,,WDC3055,31,0,19,7,,31,A
316026464,2023-01-01T00:09:03,49.20016,-123.12811,5.8,248.3,247,RIVER STAR,,,31,0,10,4,0.9,52,A
338396347,2023-01-01T00:09:05,29.5479,-95.00359,5.1,112.8,511,TKILA,IMO0000000,,36,,15,4,,,B
367057690,2023-01-01T00:09:07,34.96722,-90.28293,8,122.9,121,CAPT GREGORY SMITH,,WDC6542,31,12,54,15,,57,A
368019950,2023-01-01T00:09:07,27.3336,-82.54643,0,170.3,511,VOLARE,IMO0000000,WDJ8803,36,,14,4,,,B
368239450,2023-01-01T00:09:08,47.33866,-122.58815,0.2,98,511,SOLO ON THE SOUND,IMO0000000,WDM8020,37,,9,3,,,B
319963000,2023-01-01T00:09:08,27.24254,-93.47168,9.9,265.9,264,STOLT ISLAND,IMO9414058,ZCXG7,80,0,182,32,11.9,82,A
338361459,2023-01-01T00:09:11,34.4063,-119.68939,0,360,511,FREYJA,IMO0000000,,36,,13,4,,,B
367702440,2023-01-01T00:08:57,30.00918,-90.78006,7.9,60,67,SAFETY GOAL,,WDI4828,31,0,21,8,,31,A
311073800,2023-01-01T00:09:07,29.23345,-94.45181,0.1,359.5,87,EURO,IMO9567702,C6AA5,80,1,274,48,9.3,80,A
366964380,2023-01-01T00:09:19,42.32596,-83.04518,0,360,511,DETROIT PRINCESS,,WDB8793,60,0,58,18,,0,A
367402650,2023-01-01T00:08:06,38.51285,-82.30229,2.8,175.3,178,NANCY STURGIS,,WDE8196,31,12,28,7,,31,A
366979030,2023-01-01T00:08:12,40.68639,-74.0779,0.1,196.2,511,PAUL ANDREW,,WCP2545,31,12,19,7,,52,A
367456890,2023-01-01T00:08:15,41.31869,-88.92714,3.8,84.4,84,LYDIA E CAMPBELL,,WDF4887,31,12,43,10,,57,A
366938440,2023-01-01T00:08:16,29.89752,-89.90305,0,265.8,346,JEAN TURECAMO,IMO7501077,WDB7213,31,15,32,9,4.2,52,A
366996420,2023-01-01T00:08:19,29.7574,-95.09522,0,247.1,511,EL PASO,,WDC2687,31,0,21,7,,52,A
367468590,2023-01-01T00:08:22,29.82108,-93.97477,0,253.2,511,MISS KORI,,WDF5911,31,15,18,7,,31,A
316030941,2023-01-01T00:08:26,49.37821,-123.33277,0,360,511,COMMOCEAN,,,37,0,,,,37,A
367188610,2023-01-01T00:08:29,27.94187,-82.44902,0,51.7,511,STARSHIP II,,WDD7601,60,0,35,7,,60,A
366670000,2023-01-01T00:08:30,32.84931,-79.93646,0,0,57,CAPE DOUGLAS,IMO7228089,WMHL,70,5,207,29,10.1,70,A
366988260,2023-01-01T00:07:42,30.05865,-93.64873,4.7,270.2,511,MARIE M MORGAN,,WTD8936,31,0,17,7,,31,A
316001257,2023-01-01T00:07:46,49.32677,-123.36603,19.5,257.3,257,QUEEN OF OAK BAY,IMO7902283,VG8234,60,0,139,27,5.5,60,A
548704000,2023-01-01T00:08:01,28.83967,-89.42975,12.2,211.1,213,KERRY EXPRESS,IMO7920962,DYHO,70,8,86,14,6.5,70,A
368097780,2023-01-01T00:08:02,29.37599,-94.87124,0,360,113,EVERARD DUPRE,IMO101269035,WDK8825,52,12,22,10,0,52,A
367140970,2023-01-01T00:08:13,29.80393,-93.34517,0,56.7,273,CAMERON NO II,,WDD4160,60,0,62,15,,69,A
367468590,2023-01-01T00:09:32,29.82109,-93.97476,0,252.8,511,MISS KORI,,WDF5911,31,15,18,7,,31,A
368228180,2023-01-01T00:09:49,41.72478,-87.53994,0,11.5,511,ILLINOIS,IMO1316833,WDM6775,52,0,20,7,3.8,52,A
367512340,2023-01-01T00:09:58,29.95163,-90.16376,6.1,229.8,511,CSS TEXAS,,WDG2121,31,12,23,,,31,A
368251560,2023-01-01T00:10:02,26.72613,-97.45394,6.6,349.2,511,FRANCES DIANE,,WDM9313,31,12,22,9,3.1,31,A
367468730,2023-01-01T00:10:02,29.78101,-95.09991,0,261.4,511,MISS KARLI,,WDF5923,31,5,18,7,,31,A
316003702,2023-01-01T00:08:16,48.75425,-122.50529,0,219.1,511,EASTISLE,IMO5096298,VDQW,30,,24,6,2.9,,B
367373630,2023-01-01T00:08:18,40.70008,-74.15263,0,273.1,294,MEAGAN ANN,IMO8976281,WDE5943,31,0,24,8,,52,A
367731330,2023-01-01T00:08:26,29.77006,-91.78131,3.2,301.7,511,AMAZING GRACE,,WDI7701,31,0,,,,99,A
367331330,2023-01-01T00:08:27,37.8316,-76.28144,0,299.4,511,G P KIMBERLY,IMO7108576,WCY2043,30,0,50,11,3.3,30,A
